date,close,open,high,low,volume,SMA_7d,ATR_7d,BB_Upper_7d,BB_Lower_7d,Return_Std_7d,SMA_14d,ATR_14d,BB_Upper_14d,BB_Lower_14d,Return_Std_14d,SMA_30d,ATR_30d,BB_Upper_30d,BB_Lower_30d,Return_Std_30d,SMA_50d,ATR_50d,BB_Upper_50d,BB_Lower_50d,Return_Std_50d
2025-04-07,79945.9065269836,80594.2909929231,81050.798488047,74496.5780858278,11530.9256430546,82435.79159472254,4166.334637403202,87098.25992411711,77773.32326532797,2.721083398236531,83662.89059915215,3354.1822289064853,88752.94255648398,78572.83864182032,2.0874539919224766,83630.85037347027,3479.9513413128175,88316.23164462435,78945.46910231619,2.7313229093112503,86518.4066495712,3951.280175036815,96616.37684540846,76420.43645373394,3.1401876906747623
2025-04-09,82190.2106168534,82231.1559490074,83573.0441150811,74969.794551629,7458.99514436989,80906.38988258755,4918.575738236001,87000.49875985703,74812.28100531807,4.930502150772421,82479.53852576205,4055.7096750857786,88205.35210258864,76753.72494893546,3.5629282749905684,83577.01549507778,3528.5938441157105,88727.04731531392,78426.98367484164,3.072383090773858,85844.35835275947,4135.972809591311,95714.35789777916,75974.35880773979,3.4702041665441974
2025-04-10,80268.081909183,80408.9257390829,82323.9925774539,78468.3617257453,10171.9483236175,80528.96816323765,5114.893284634228,86365.80303463315,74692.13329184214,4.992860082928277,81982.5607465954,4195.557113371478,87110.3751332153,76854.74635997548,3.5954537135452567,83487.08899168248,3427.2014883494103,88773.6816513528,78200.49633201216,2.934519615434052,85516.01851209984,4176.980531800895,94998.72159230796,76033.31543189171,3.477416239310363
2025-04-11,82812.4019440115,83202.4527263855,84270.8865520572,80264.6247525969,5360.49883233636,80365.97894409705,5254.056552775086,85806.86389284955,74925.09399534455,5.145808827132853,81867.33773377335,4202.848392685279,86828.47156203183,76906.20390551488,3.6341026423937937,83457.43911055721,3441.260651346164,88749.02169383824,78165.85652727619,2.9892457426828756,85205.14147104694,4211.030389571964,93960.99537493435,76449.28756715952,3.500576656801488
2025-04-12,85308.8181204574,85273.0104191191,86054.3232226062,82796.2894022816,11891.6097566917,80653.13314732493,5494.604724385957,86959.64936117761,74346.61693347225,5.258811528541911,82054.798526661,4226.680215527849,87336.87351270995,76772.72354061206,3.673846493251778,83597.03303010945,3405.1688863494205,88854.41142955169,78339.65463066721,2.9791507508112,84988.24116227437,4183.218972905484,93154.5261500432,76821.95617450554,3.5194780039499682
2025-04-13,85124.4982328496,84220.5883537034,85708.4969957999,83036.8319605627,17992.5097262943,81609.50348452314,4961.660574788955,88357.64282277167,74861.36414627462,4.511490418867528,82248.05607893338,4280.986211698813,87779.60588644377,76716.506271423,3.6726197321994274,83633.8681614315,3345.0927322774737,88918.9051295155,78348.8311933475,2.911224033043688,84758.98035054382,4212.729865215048,92208.27787942672,77309.68282166091,3.5183067039474705
2025-04-14,85236.2953078349,84967.901720403,85794.0562102543,83783.6044004507,6488.00330285707,82365.27331035903,4312.550775872442,89421.89311862524,75308.65350209281,4.518282213208425,82400.5324525408,4239.442706637821,88146.94661098003,76654.11829410159,3.669527795281945,83662.44899955866,3377.4351213201103,88973.36752603797,78351.53047307936,2.91052042291961,84537.84931009568,4224.792995131958,91205.04103733353,77870.65758285784,3.518561538263778
2025-04-15,83911.7389881607,83647.5470891998,86466.2011523735,83138.9178446986,5895.94749833517,83550.29215990721,3961.7965982373257,87354.76291967834,79745.82140013609,3.7789589938956922,82341.65788322256,4265.763284089921,88001.23207430553,76682.0836921396,3.6629657519014076,83706.20560306891,3389.5691771866836,89002.48044915425,78409.93075698358,2.8978919701901202,84383.97485459875,4189.167809114959,90732.92436541135,78035.02534378615,3.4592287610037813
2025-04-16,84289.6217216884,84351.646142413,85484.0650753202,83171.3712016158,3581.86532420491,83850.20803202651,3063.145785416229,87481.38197696995,80219.03408708307,2.092725984602851,82378.29895730702,3990.860761826115,88084.34458733922,76672.25332727483,3.6500084532274184,83714.55874446366,3392.861407490507,89013.79529643813,78415.3221924892,2.8820688620954993,84295.99481799948,4105.3994523961765,90522.20070188519,78069.78893411378,3.4315363420437803
2025-04-17,84889.2602320072,84924.6430522174,85465.2802882122,83770.3251939748,3329.04341758291,84510.37636385854,2754.4778200632013,86331.61818516307,82689.134542554,1.716063722275433,82519.67226354808,3934.6855523487143,88378.49819059797,76660.8463364982,3.637894994113951,83786.03672889023,3354.3407948053004,89088.99993206616,78483.07352571431,2.8685303008056198,84309.83142217642,3998.434668802903,90538.21780659314,78081.4450377597,3.3554776644232467
2025-04-19,85207.8063941098,85294.017828822,85585.0339708047,84728.0373171406,1956.2311484474,84775.1639886554,1921.4085054115878,85780.548088786,83769.7798885248,0.7613044550285807,82714.14856799017,3708.006614898772,88806.85290162687,76621.44423435346,3.6182434890751543,83749.22429938256,3127.463659279767,88963.4645383813,78534.98406038382,2.6580909228035177,84327.1195461674,3805.272127687031,90560.91923043416,78093.31986190066,3.3546799282514828
2025-04-20,87348.5649418079,87281.3813696848,87596.6942515992,83940.6300708956,13877.9439406754,85092.88780422087,2062.0369547639316,87300.43770911086,82885.33789933087,1.2081791756544522,83351.19564437201,3511.8487647764437,89378.94873466458,77323.44255407945,3.206205622130007,83858.05321795814,3195.2687005614634,89234.92903200151,78481.17740391476,2.6945934797856936,84352.28214216286,3823.8254135087914,90625.16748709089,78079.39679723483,3.3613053227813503
2025-04-23,93131.8207566949,93540.93911546,94490.4978725258,91975.229658424,6031.90978012761,88029.12771357907,2518.4983546903013,95269.37028435785,80788.8851428003,2.012571762875658,85939.66787280278,2790.822070053265,92945.85412870439,78933.48161690116,2.0494958477924894,84408.08787551819,3347.1957433336433,91518.62930301337,77297.54644802301,2.8256144450739784,84473.3529721955,3506.966103516517,91059.92812333509,77886.7778210559,2.9123438242345796
2025-04-24,93500.9511406531,93713.1508176356,94456.126335346,91699.1975819474,3549.84911377928,89259.36927195707,2670.2088774276135,96923.97591535788,81594.76262855626,2.0352917623576956,86884.87281790779,2712.343348745407,94160.33088751903,79609.41474829655,1.8344866601269347,84610.32332163377,3366.420829321387,92390.54818991566,76830.09845335188,2.8249705181822975,84529.94442392046,3470.372166916417,91377.33801515523,77682.5508326857,2.8642454886767252
2025-04-25,95053.3495243695,95070.5402118919,95778.6309239087,92897.6335381758,4586.89189913897,90728.85819773309,2999.520823452385,98317.95909175623,83139.75730370995,1.916905131815008,87759.2262165048,2631.96731919345,95825.60509076329,79692.84734224631,1.7464366496790302,84880.77300816434,3382.9790190359367,93513.4458023784,76248.10021395028,2.8317123209081347,84631.180561944,3428.985210871887,91942.13878889367,77320.22233499432,2.869901687999941
2025-04-26,94382.5220645112,94145.7584897914,95338.0831770231,93932.7872765521,4270.54607673502,92039.5318649333,3077.8492872819415,98216.57900032932,85862.48472953729,2.0873359213037364,88407.34792679435,2499.6288963467646,97062.24791731435,79752.44793627434,1.6992854136675828,85119.33138306419,3366.563325194677,94391.97527455648,75846.6874915719,2.8380980460574,84782.36724361307,3330.0903622100864,92575.11501732262,76989.61946990353,2.823668092447471
2025-04-27,93681.2231981839,93015.148977167,94566.721416381,92881.6022959703,8883.25966882299,92944.19733012989,2796.285707240099,97577.04451098481,88311.35014927496,2.182028973177665,89018.54256717536,2429.1613310020152,97880.83153745315,80156.25359689757,1.727636929283596,85427.85468555296,3292.594499572797,95207.0583654857,75648.65100562021,2.7676897893778714,84930.11450018482,3331.6840498943243,93110.3211094268,76749.90789094284,2.824517212045348
2025-04-28,94654.8041263473,94912.5568110461,95618.8664036521,93511.7448879576,7301.6189673271,93899.80174978638,2753.98255317637,95520.93882476704,92278.66467480571,2.1775578954212675,89691.2931970691,2436.0663099942217,98744.66114018364,80637.92525395456,1.7216775300146197,85826.86925576354,3265.35227341166,96106.88985847711,75546.84865304996,2.7308402909462135,85207.30159884805,3244.4477786100506,93747.00863307227,76667.59456462383,2.66223211292905
